Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38
-,-,-,-,-,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Absolute,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Absolute,Absolute,--,--
Scheme Name,NAV,NAV Date,Corpus (In crs.),Corpus (In crs.) Date,1 Week,1 Week Rank,2 Weeks,2 Weeks Rank,1 Month,1 Month Rank,2 Months,2 Months Rank,3 Months,3 Months Rank,6 Months,6 Months Rank,9 months,9 months Rank,1 Year,1 Year Rank,2 Years,2 Years Rank,3 Years,3 Years Rank,5 Years,5 Years Rank,7 Year,7 Year Rank,10 Years,10 Years Rank,12 years,12 years Rank,15 years,15 years Rank,YTD,YTD Rank,Since Inception,Since Inception Rank
Samco Dynamic Asset Allocation Fund - Reg - Growth,11.04,03-Jul-2024,578.9454, May 2024 ,2.99,1,3.18,1,2.6,16,8.55,1,8.55,3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10.4,23
SBI Balanced Advantage Fund - Reg - Growth,14.46,02-Jul-2024,30096.3194, May 2024 ,0.45,33,0.69,33,1.59,29,3.52,31,4.82,30,11.8,17,19.33,16,23.43,14,20.59,10,--,--,--,--,--,--,--,--,--,--,--,--,11.89,12,13.88,11
Shriram Balanced Advantage Fund - Reg - Growth,17.76,03-Jul-2024,48.8065, May 2024 ,1.08,16,1.39,26,0.21,34,3.34,32,4.79,32,11.93,15,24.44,3,26.82,7,19.09,12,12.7,10,--,--,--,--,--,--,--,--,--,--,11.87,13,12.17,14
Sundaram Balanced Advantage Fund - Reg - Growth Adjusted NAV (Post merger with Principal Mutual Fund),33.6,03-Jul-2024,1504.6354, May 2024 ,1.03,17,2.22,9,3.58,8,5.74,13,6.21,23,10.9,22,18.4,20,21.41,21,18.18,16,12.08,14,13.47,4,10.56,5,9.7,7,11.76,8,--,--,10.52,23,10.49,22
Tata Balanced Advantage Fund - Reg - Growth,19.88,03-Jul-2024,9275.7029, May 2024 ,0.94,23,1.64,19,2.07,27,5.11,22,5.59,28,11.12,19,18.25,21,21.77,19,18.73,14,13.21,7,13.38,5,--,--,--,--,--,--,--,--,10.91,20,13.49,12
Union Balanced Advantage Fund - Reg - Growth,19.53,03-Jul-2024,1594.7534, May 2024 ,1.14,12,2.09,11,2.41,23,5.57,14,6.2,24,10.4,26,18.08,22,20.64,25,16.67,23,10.82,17,12.56,9,--,--,--,--,--,--,--,--,9.9,27,10.82,21
UTI Balanced Advantage Fund - Reg - Growth,11.77,03-Jul-2024,2864.6544, May 2024 ,0.7,29,1.61,20,2.72,15,5.31,19,6.28,22,9.25,31,16.42,27,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8.66,31,17.65,6
WhiteOak Capital Balanced Advantage Fund - Reg - Growth,13.15,03-Jul-2024,975.8245, May 2024 ,0.95,21,1.6,21,3.47,9,5.97,9,7.65,8,12.3,10,19.7,15,22.69,17,--,--,--,--,--,--,--,--,--,--,--,--,--,--,11.99,10,21.68,3
--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Minimum,--,--,--,--,0.39,--,0.67,--,0.21,--,2.59,--,3.65,--,9.25,--,14.84,--,16.45,--,16.1,--,9.99,--,10.86,--,8.26,--,8.51,--,11.76,--,11.06,--,8.66,--,4.86,--
Maximum,--,--,--,--,2.99,--,3.18,--,6.69,--,8.55,--,10.38,--,25.5,--,44.79,--,57.2,--,33.23,--,24.41,--,19.07,--,15.9,--,14.54,--,16.43,--,16.38,--,26.42,--,52.93,--
Average,--,--,--,--,1.13,--,1.77,--,2.73,--,5.47,--,6.67,--,12.23,--,20.75,--,25.31,--,20,--,13.06,--,13.04,--,10.77,--,10.75,--,13.01,--,13.06,--,11.97,--,13.71,--
"* Less than 1 year Absolute returns, Greater than or Equal to 1 year Compound Annualized returns",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
