Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38
-,-,-,-,-,-,-,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Simple Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,--,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,Compound Annualized,--,--
Scheme Name,NAV,NAV Date,Average Maturity in Days(Latest),Average Maturity in Days(Latest) Date,Corpus (In crs.),Corpus (In crs.) Date,1 Day,1 Day Rank,1 Week,1 Week Rank,2 Weeks,2 Weeks Rank,1 Month,1 Month Rank,2 Months,2 Months Rank,3 Months,3 Months Rank,6 Months,6 Months Rank,9 months,9 months Rank,1 Year,1 Year Rank,2 Years,2 Years Rank,3 Years,3 Years Rank,4 year ,4 year  Rank,5 Years,5 Years Rank,7 Year,7 Year Rank,10 Years,10 Years Rank,Since Inception,Since Inception Rank
Parag Parikh Liquid Fund - Dir - Growth,1365.91,03-Jul-2024,46.03,May 2024,2159.2526, May 2024 ,7.6,11,7.73,34,7.07,34,6.92,34,6.95,32,6.89,34,7.04,35,7.01,35,6.98,34,6.54,35,5.52,34,4.91,33,4.92,31,--,--,--,--,5.2,34
PGIM India Liquid Fund - Dir - Growth,320.87,03-Jul-2024,53.1,May 2024,394.5024, May 2024 ,7.77,5,8.67,15,7.62,10,7.31,8,7.24,6,7.27,4,7.47,13,7.44,13,7.4,6,6.97,6,5.87,8,5.23,7,5.32,5,5.88,6,6.52,5,6.87,8
Quant Liquid Fund - Dir - Growth,39.54,03-Jul-2024,33,May 2024,2625.4101, May 2024 ,6.28,36,7.94,32,7.23,31,7.01,31,6.97,31,6.95,31,7.21,31,7.22,31,7.2,29,6.79,28,5.9,3,5.6,1,5.75,1,6.19,1,6.84,1,7.23,2
Quantum Liquid Fund - Dir - Growth,33,03-Jul-2024,46,May 2024,540.7245, May 2024 ,7.08,31,7.75,33,7.1,33,6.94,33,6.94,34,6.95,32,7.12,32,7.12,32,7.09,31,6.68,31,5.61,31,4.98,29,4.95,30,5.38,29,5.96,29,6.76,26
SBI Liquid Fund - Dir - Growth,3850.38,03-Jul-2024,40.15,May 2024,70911.5718, May 2024 ,7.72,7,8.71,10,7.57,15,7.25,25,7.15,26,7.16,26,7.44,25,7.4,25,7.34,24,6.92,23,5.82,25,5.18,21,5.25,20,5.79,19,6.43,18,6.8,20
Sundaram Liquid Fund - Dir - Growth Adjusted NAV (Post merger with Principal Mutual Fund),2173.08,03-Jul-2024,40.15,May 2024,5651.1595, May 2024 ,7.99,1,8.57,20,7.55,22,7.27,19,7.21,15,7.24,8,7.49,9,7.44,12,7.38,12,6.96,11,5.87,10,5.22,10,5.28,14,5.71,24,6.39,25,6.77,25
Tata Liquid Fund - Dir - Growth,3882.36,03-Jul-2024,41,May 2024,21011.5759, May 2024 ,7.59,12,8.71,11,7.59,13,7.25,24,7.18,23,7.18,23,7.45,23,7.44,16,7.38,13,6.92,19,5.83,19,5.18,18,5.29,13,5.85,12,6.49,9,6.88,7
TRUSTMF Liquid Fund - Dir - Growth,1192.43,03-Jul-2024,39,May 2024,225.7994, May 2024 ,6.83,33,8.38,26,7.45,27,7.22,27,7.22,11,7.16,25,7.37,28,7.37,27,7.33,26,6.92,24,5.81,26,--,--,--,--,--,--,--,--,5.66,32
Union Liquid Fund - Dir - Growth,2372.66,03-Jul-2024,36,May 2024,3045.4073, May 2024 ,7.47,19,8.58,19,7.58,14,7.29,14,7.21,13,7.24,7,7.47,14,7.45,10,7.4,5,6.98,4,5.87,7,5.23,6,5.31,7,5.3,30,6.07,27,6.49,29
UTI Liquid Fund -Dir- Growth,4033.16,03-Jul-2024,45,May 2024,28028.7364, May 2024 ,7.49,18,8.73,7,7.64,3,7.31,5,7.22,7,7.21,16,7.46,19,7.42,20,7.36,20,6.96,13,5.86,13,5.21,13,5.28,15,5.85,13,6.47,12,6.83,14
WhiteOak Capital Liquid Fund - Dir - Growth,1319.52,03-Jul-2024,47.45,May 2024,260.6192, May 2024 ,6.55,34,8.27,30,7.4,30,7.15,30,7.15,28,7.13,28,7.4,27,7.34,29,7.25,28,6.78,30,5.59,32,4.94,32,4.99,29,--,--,--,--,5.2,33
--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Minimum,--,--,--,--,--,--,6.28,--,6.56,--,6.49,--,6.57,--,6.63,--,6.68,--,6.83,--,6.88,--,6.88,--,6.54,--,5.49,--,4.86,--,4.81,--,5.3,--,5.96,--,4.9,--
Maximum,--,--,--,--,--,--,7.99,--,8.83,--,7.65,--,7.37,--,7.29,--,7.33,--,7.59,--,7.52,--,7.43,--,7.01,--,5.9,--,5.6,--,5.75,--,6.19,--,6.84,--,7.41,--
Average,--,--,--,--,--,--,7.38,--,8.43,--,7.47,--,7.21,--,7.15,--,7.15,--,7.39,--,7.36,--,7.31,--,6.88,--,5.8,--,5.16,--,5.21,--,5.79,--,6.43,--,6.58,--
"* Less than 1 year Simple Annualized returns, Greater than or Equal to 1 year Compound Annualized returns",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
